Event Date,Number of Shows,Headliner,Promoter,Avg. Tickets Sold,Avg. Gross USD,Avg. Event Capacity,Avg. Capacity Sold,Ticket Price Min USD,Ticket Price Max USD,Ticket Price Avg. USD,Venue Type,Tickets Sold,Total Gross,Venue Address
1/31/2026,1,Parker McCollum,Live Nation,11796,794173.0,11796.0,1.0,25.5,115.5,67.33,Arena,11796,794173.0,"Frost Bank Center, San Antonio, United States"
1/31/2026,1,Chelsea Handler,"Live Nation, MGM Resorts International",1418,118986.0,1857.0,0.76,53.96,184.76,83.91,Club,1418,118986.0,"The Chelsea, Las Vegas, United States"
1/31/2026,1,"""Stardew Valley: Symphony of Seasons""",OCESA,2019,113422.65,3124.0,0.64,22.9,194.66,56.18,Theater ,2019,113422.65,"Teatro Metropolitan, Mexico City, Mexico"
1/31/2026,1,James Arthur,Live Nation / Gaiety Investments (MCD Productions),7479,637416.92,8453.0,0.88,85.16,85.16,85.23,Arena,7479,637416.92,"The SSE Arena, Belfast, Belfast, United Kingdom"
2/1/2026,3,Roger O'Sullivan,Live Nation / Gaiety Investments (MCD Productions),50,1238.72,50.0,1.0,24.77,24.77,24.77,Club,150,3716.15,"Upstairs At Whelans, Dublin, Ireland"
2/1/2026,1,Deirdre O'Kane,Live Nation / Gaiety Investments (MCD Productions),1236,49409.68,1298.0,0.95,39.97,39.97,39.98,Theater ,1236,49409.68,"3Olympia Theatre, Dublin, Ireland"
2/1/2026,1,"""Gabby's Dollhouse Live""",Live Nation,2286,110009.8,2701.0,0.84,29.5,85.0,48.12,Theater ,2286,110009.8,"Kings Theatre, Brooklyn, United States"
2/1/2026,1,Mike Love,Live Nation / Gaiety Investments (MCD Productions),275,8149.44,275.0,1.0,29.63,29.63,29.63,Club,275,8149.44,"The Grand Social, Dublin, Ireland"
2/1/2026,1,Bruses,OCESA,2216,100539.62,3139.0,0.7,17.18,154.59,45.37,Theater ,2216,100539.62,"Teatro Metropolitan, Mexico City, Mexico"
2/1/2026,1,112,Live Nation,2801,222277.0,2900.0,0.96,49.0,169.0,79.36,Theater ,2801,222277.0,"The Theater at MGM National Harbor, Oxon Hill, United States"
2/1/2026,1,James Arthur,Live Nation / Gaiety Investments (MCD Productions),8284,556028.62,8630.0,0.95,67.12,67.12,67.12,Arena,8284,556028.62,"3Arena, Dublin, Ireland"
2/2/2026,1,Slaughter To Prevail,Live Nation,3667,222170.56,4660.0,0.78,29.66,71.18,60.59,Theater ,3667,222170.56,"Jahrhunderthalle Frankfurt, Frankfurt, Germany"
2/2/2026,1,"Rain City Drive, Honey Revenge",Live Nation / Gaiety Investments (MCD Productions),214,7108.32,250.0,0.85,33.22,33.22,33.22,Club,214,7108.32,"Opium Live, Dublin, Ireland"
2/2/2026,1,Matt Maeson,Live Nation / Gaiety Investments (MCD Productions),832,27318.15,1000.0,0.83,32.84,32.84,32.83,Theater ,832,27318.15,"3Olympia Theatre, Dublin, Ireland"
2/3/2026,1,Adam Kay,Live Nation / Gaiety Investments (MCD Productions),578,22933.72,610.0,0.94,39.68,39.68,39.68,Theater ,578,22933.72,"Ambassador Theatre, Dublin, Ireland"
2/3/2026,1,"""Gabby's Dollhouse Live""",Live Nation,583,28690.0,894.0,0.65,22.0,186.0,49.21,Theater ,583,28690.0,"Lexington Opera House, Lexington, United States"
2/3/2026,7,"""The Phantom Of The Opera""",OCESA,651,68377.82,1400.0,0.46,46.09,230.47,105.01,Theater ,4558,478644.73,"Teatro de los Insurgentes, Mexico City, Mexico"
2/3/2026,1,"""Dancing With The Stars Live""","Live Nation, NS2",2965,267397.5,2965.0,1.0,59.5,129.5,90.18,Theater ,2965,267397.5,"Shea's Buffalo Theatre, Buffalo, United States"
2/3/2026,1,Heavy Lungs,Live Nation / Gaiety Investments (MCD Productions),107,2204.98,120.0,0.89,20.61,20.61,20.61,Club,107,2204.98,"Workman's Club, Dublin, Ireland"
2/3/2026,1,Def Leppard,Live Nation,4215,746556.34,4215.0,1.0,69.0,699.0,177.12,Theater ,4215,746556.34,"The Colosseum at Caesars Palace, Las Vegas, United States"
2/4/2026,1,Joe Jordan,"Live Nation, Union Stage Presents",127,2720.0,180.0,0.7,20.0,27.5,21.42,Club,127,2720.0,"Jammin' Java, Vienna, United States"
2/4/2026,1,Needtobreathe,Live Nation,1659,107696.2,1921.0,0.86,35.5,35.5,64.92,Theater ,1659,107696.2,"Saenger Theatre, Mobile, United States"
2/4/2026,1,"""Dancing With The Stars Live""","Live Nation, NS2",3879,355824.15,3879.0,1.0,59.5,129.5,91.73,Arena,3879,355824.15,"Bryce Jordan Center, University Park, United States"
2/4/2026,2,James Acaster,Live Nation,2703,131026.25,2704.0,0.99,39.5,75.0,48.47,Theater ,5407,262052.5,"Beacon Theatre, New York, United States"
2/4/2026,1,Dave,Live Nation,6851,514745.92,9157.0,0.74,66.88,158.02,75.13,Arena,6851,514745.92,"Accor Arena, Paris, France"
2/4/2026,1,glaive,Live Nation / Gaiety Investments (MCD Productions),540,16554.54,600.0,0.9,30.66,30.66,30.66,Theater ,540,16554.54,"The Academy, Dublin, Ireland"
2/4/2026,1,Dev Lemons,Live Nation,300,6068.0,330.0,0.9,20.0,24.0,20.23,Club,300,6068.0,"Cafe Du Nord, San Francisco, United States"
2/4/2026,1,Hayden Calnin,Live Nation / Gaiety Investments (MCD Productions),58,1578.99,60.0,0.96,27.22,27.22,27.22,Club,58,1578.99,"Upstairs At Whelans, Dublin, Ireland"
2/4/2026,1,Lauren Spencer Smith,Live Nation,1867,87995.51,2268.0,0.82,36.5,56.5,47.13,Theater ,1867,87995.51,"Ryman Auditorium, Nashville, United States"
2/4/2026,1,OneRepublic,Live Nation,10451,912648.4,11976.0,0.87,87.32,87.32,87.33,Arena,10451,912648.4,"Spark Arena, Auckland, New Zealand"
2/5/2026,1,HARDY,Live Nation,5125,488890.16,5125.0,1.0,21.74,124.06,95.39,Arena,5125,488890.16,"Tribute Communities Centre, Oshawa, Canada"
2/5/2026,1,Panteón Rococó,OCESA,3445,186382.77,3968.0,0.86,23.03,184.23,54.1,Stadium,3445,186382.77,"Plaza De Toros, Cancun, Mexico"
2/5/2026,1,Porter,OCESA,7783,338446.65,9287.0,0.83,17.27,149.69,43.49,Theater ,7783,338446.65,"Auditorio Nacional, Mexico City, Mexico"
2/5/2026,1,"""Dancing With The Stars Live""","Live Nation, NS2",6817,642197.58,6817.0,1.0,59.5,129.5,94.21,Arena,6817,642197.58,"GIANT Center, Hershey, United States"
2/5/2026,1,Backstreet Boys,Live Nation,16787,3036184.75,16787.0,1.0,85.0,375.0,180.87,Arena,16787,3036184.75,"Sphere, Las Vegas, United States"
2/5/2026,1,Jade,Live Nation,1453,53630.5,1500.0,0.96,36.5,46.5,36.91,Club,1453,53630.5,"McMenamins Crystal Ballroom, Portland, United States"
2/5/2026,1,The Offspring,Live Nation,8863,580464.02,8863.0,1.0,32.89,109.26,65.49,Arena,8863,580464.02,"Canada Life Centre, Winnipeg, Canada"
2/5/2026,1,Snow Strippers,Live Nation,1200,36693.5,1200.0,1.0,30.0,45.0,30.58,Theater ,1200,36693.5,"Civic Theatre, New Orleans, United States"
2/5/2026,1,Left To Suffer,Live Nation,235,4870.0,300.0,0.78,20.0,25.0,20.72,Club,235,4870.0,"The Sanctuary, Detroit, United States"
2/5/2026,1,Nine Inch Nails,Live Nation,11222,1248230.0,11222.0,1.0,44.5,174.5,111.23,Arena,11222,1248230.0,"Smoothie King Center, New Orleans, United States"
2/5/2026,1,Rascal Flatts,Live Nation,11726,873118.0,13034.0,0.89,23.73,209.75,74.46,Arena,11726,873118.0,"Bridgestone Arena, Nashville, United States"
2/5/2026,1,Def Leppard,Live Nation,4291,819742.28,4291.0,1.0,69.0,699.0,191.04,Theater ,4291,819742.28,"The Colosseum at Caesars Palace, Las Vegas, United States"
2/6/2026,1,Jesse Baez,OCESA,3099,176821.72,3165.0,0.97,22.91,194.77,57.06,Theater ,3099,176821.72,"Teatro Metropolitan, Mexico City, Mexico"
2/6/2026,1,Yacht Rock Revue,"(In-House Promotion), Live Nation",1934,104965.13,1971.0,0.98,39.5,99.5,54.27,Theater ,1934,104965.13,"Brown County Music Center, Nashville, United States"
2/6/2026,1,Abuse Your Illusion: Guns N' Roses Tribute,Live Nation / Gaiety Investments (MCD Productions),121,3996.35,150.0,0.8,33.03,33.03,33.03,Club,121,3996.35,"The Academy 2, Dublin, Ireland"
2/6/2026,1,Hot Press,Live Nation / Gaiety Investments (MCD Productions),9445,790414.8,13283.0,0.71,83.69,83.69,83.69,Arena,9445,790414.8,"3Arena, Dublin, Ireland"
2/6/2026,1,Slaughter To Prevail,Live Nation,5880,346790.51,5880.0,1.0,58.98,58.98,58.98,Arena,5880,346790.51,"Zenith - Die Kulturhalle, Munich, Germany"
2/6/2026,2,Ty Myers,Live Nation,5169,230865.25,5200.0,0.99,39.5,79.5,44.66,Club,10339,461730.5,"713 Music Hall, Houston, United States"
2/6/2026,1,The Cardigans,OCESA,6596,260518.72,7886.0,0.83,17.19,143.21,39.5,Theater ,6596,260518.72,"Pepsi Center Mexico, Mexico City, Mexico"
2/6/2026,1,Josh Ross,"(In-House Promotion), evenko, Live Nation",2414,114574.08,2414.0,1.0,47.46,54.76,47.46,Theater ,2414,114574.08,"Casino New Brunswick, Moncton, Canada"
2/6/2026,1,OneRepublic,Live Nation,13019,1366248.7,14349.0,0.9,84.01,208.22,104.94,Arena,13019,1366248.7,"Qudos Bank Arena, Sydney, Australia"
2/6/2026,1,"""Hot In Herre 2000's Dance Party""","Live Nation, NS2",675,12820.0,675.0,1.0,15.0,22.0,18.99,Club,675,12820.0,"Music Farm, Charleston, United States"
2/6/2026,1,"""Dancing With The Stars Live""","Live Nation, NS2",3062,302456.0,3062.0,1.0,59.5,129.5,98.78,Theater ,3062,302456.0,"The Met Philadelphia, Philadelphia, United States"
2/6/2026,1,Backstreet Boys,Live Nation,16749,3216111.5,16749.0,1.0,85.0,375.0,192.02,Arena,16749,3216111.5,"Sphere, Las Vegas, United States"
2/6/2026,1,James Acaster,Live Nation,3549,162539.5,3549.0,1.0,34.5,69.5,45.8,Theater ,3549,162539.5,"Chicago Theatre, Chicago, United States"
2/6/2026,1,Keith Barry,Live Nation / Gaiety Investments (MCD Productions),500,25596.44,500.0,1.0,51.19,51.19,51.19,Other,500,25596.44,"Arklow Bay Hotel, Arklow, Ireland"
2/6/2026,1,Niko Moon,"Live Nation, Marathon Live",534,17537.5,1300.0,0.41,16.8,44.5,32.84,Club,534,17537.5,"The Hall, Little Rock, United States"
2/6/2026,1,HARDY,Live Nation,9286,563442.56,10000.0,0.92,18.25,109.35,60.68,Arena,9286,563442.56,"TD Coliseum, Hamilton, Canada"
2/6/2026,1,The Offspring,Live Nation,5097,329421.75,11728.0,0.43,39.5,116.5,64.63,Arena,5097,329421.75,"Fargodome, Fargo, United States"
2/6/2026,1,Jesse Baez,OCESA,3099,176821.73,3165.0,0.97,22.91,194.77,57.06,Theater ,3099,176821.73,"Teatro Metropolitan, Mexico City, Mexico"
2/6/2026,1,October London,Live Nation,2900,230821.0,2900.0,1.0,59.5,149.5,79.59,Theater ,2900,230821.0,"The Theater at MGM National Harbor, Oxon Hill, United States"
2/6/2026,2,Trevor Noah,Live Nation,2422,172922.5,2493.0,0.97,45.0,120.0,71.38,Theater ,4845,345845.0,"The Lyric Baltimore, Baltimore, United States"
2/6/2026,1,Jade,"Live Nation, Seattle Theatre Group",2881,119133.5,2930.0,0.98,31.5,41.5,41.35,Theater ,2881,119133.5,"Paramount Theatre, Seattle, United States"
2/6/2026,1,Florence + The Machine,Live Nation / Gaiety Investments (MCD Productions),9668,973049.52,10273.0,0.94,100.65,100.65,100.65,Arena,9668,973049.52,"The SSE Arena, Belfast, Belfast, United Kingdom"
2/6/2026,1,Nothing More,"Live Nation, Marathon Live",1809,76212.25,1809.0,1.0,42.5,85.0,42.13,Club,1809,76212.25,"Marathon Music Works, Nashville, United States"
2/6/2026,1,Motionless In White,"DHP Concerts, Live Nation",6200,333107.79,6200.0,1.0,57.63,71.19,53.73,Arena,6200,333107.79,"The Motorpoint Arena Nottingham, Nottingham, United Kingdom"
2/7/2026,1,Patrick Watson,OCESA,3029,126660.14,3182.0,0.95,17.38,144.81,41.82,Theater ,3029,126660.14,"Auditorio BB, Mexico City, Mexico"
2/7/2026,1,Yacht Rock Revue,"(In-House Promotion), Live Nation",2225,139835.5,2362.0,0.94,39.5,75.0,62.85,Theater ,2225,139835.5,"Ryman Auditorium, Nashville, United States"
